-1395536622554912715 356.706
-4073060450997475243 0.000568549
-4603364242940810603 814.606
-5153735374709764171 0.000568549
-6419313699599383355 814.606
1647680199540359093 0.000568549
8899043737879053509 5455.25
-6480799297994558827 77907.6
-3057092148320673867 5256.61
-489676177312444283 6.74671e-13
-8724839333141914699 0.000927171
6499278507975612565 77970.7
4677321918711863221 5256.61
1079901053267753669 6.74671e-13
-6601541245474624587 0.000927171
-4120545786543310699 77970.7
-7379877193904940347 6.74671e-13
-2705312615981523019 0.000927171
-3680692371849686639 77970.7
-2540389455850750027 5256.61
470077823337697157 6.74671e-13
2863510427639130037 0.000927171
-5552553732664305515 77970.7
4157090711060389317 5256.61
3889299008008676677 6.74671e-13
51040879604988853 0.000927171
1637023949528232773 5256.61
-2338867911991106235 6.74671e-13
9218782103361372821 0.000927171
6868237611094462865 77970.7
3554415393984009605 6.74671e-13
-3299274680548175947 0.000927171
-5975710210821907067 6.74671e-13
-6487265970748367211 0.000927171
4752927463171945861 6.74671e-13
-2456599092725867595 0.000927171
7708710017425350021 6.74671e-13
-8529658925830934027 0.000927171
-9028206247292059259 6.74671e-13
-8095319040283622475 0.000927171
7234348832718692229 6.74671e-13
5534413272011294645 0.000927171
-5298328714775499131 6.74671e-13
16613078807673781 0.000927171
-8488113844326809675 0.000927171
-7846232769971416955 6.74671e-13
2956639328921997237 0.000927171
-1605078288790124491 0.000927171
-8825348846361122891 0.000927171
1130562891748886581 0.000927171
-6100674892015340619 0.000927171
-7708368624237415083 0.000927171
6469587581521922101 0.000927171
-4599150645075869771 0.000927171
-5476088462799641259 0.000927171
4889389222615237557 0.000927171
2374144882568357941 0.000927171
1726259975294747573 0.000927171
6105639248358227605 0.000927171
-1712731890573164907 0.000927171
-4382705874547003755 0.000927171
895054374019874453 0.000927171
6093840362966331029 0.000927171
-718013724555114939 0.000927171
2561576278710940613 5256.61
6522871808436300873 6.74671e-13
7327164854142001221 77970.7
281535616981434821 0.000927171
-6369200247316850207 0.000927171
281535616981434821 0.000927171
8946151263282030853 2067.54
4614507147257752649 0.00224133
4394382442231508065 77970.7
-1691449080150963963 2067.54
7785744201064989793 77970.7
-3212772856017417979 2067.54
721093446431032417 77970.7
3785469064689527045 2067.54
-7019153417648460703 77970.7
8930650619713579269 2067.54
2738880833764732001 77970.7
-3500481409225624955 2067.54
-4381869901631262075 2067.54
-9083643798210204575 77970.7
384294283562055301 2067.54
4621839425914760289 77970.7
